CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78464A599,XSW,SPDR,3799,3799,540.56K,540.56K,NEW,0.07%
88636Y508,IONX,TIDAL TRUST,24745,24745,514.45K,514.45K,NEW,0.07%
G17434104,BNT,BROOKFIELD WEALTH SOL LTD CL,11796,8466,681.22K,488.91K,+254.2%,0.09%
922908769,VTI,VANGUARD INDEX FDS TOTAL,1511,1511,484.74K,484.74K,NEW,0.06%
92865J737,SOLT,VOLATILITY SHS TR,10380,10380,470.68K,470.68K,NEW,0.06%
25461A874,AAPU,DIREXION SHARES ETF TRUST DLY AAPL,63162,16466,1.77M,462.04K,+35.3%,0.24%
12811T571,CAIE,CALAMOS ETF TR,18337,18337,460.99K,460.99K,NEW,0.06%
88636Y888,IRE,TIDAL TRUST,35047,35047,457.36K,457.36K,NEW,0.06%
25461A197,NVDD,DIREXION SHARES ETF TRUST DLY NVDA,18709,11140,752.85K,448.27K,+147.2%,0.1%
862945300,ASST,STRIVE INC CL A,43537,43537,436.24K,436.24K,NEW,0.06%
464287200,IVV,ISHARES TR,660,660,431.12K,431.12K,NEW,0.06%
780287108,RGLD,ROYAL GOLD INC,1493,1493,379.95K,379.95K,NEW,0.05%
97717W851,DXJ,WISDOMTREE TR,2381,2381,377.58K,377.58K,NEW,0.05%
03210A206,BWET,AMPLIFY,3827,3827,376.96K,376.96K,NEW,0.05%
46143U542,ASTX,INVESTMENT MANAGERS SER TR I TRADR,26280,10185,956.59K,370.73K,+63.3%,0.13%
06368M302,GDXD,BANK,8837,8837,364.62K,364.62K,NEW,0.05%
063679542,GDXU,BANK MONTREAL MEDIUM MICROSCTR,1796,1796,361.7K,361.7K,NEW,0.05%
732908108,PONY,PONY AI,37948,37948,358.23K,358.23K,NEW,0.05%
21873S108,CRWV,COREWEAVE INC COM,13907,4450,1.08M,344.74K,+47.1%,0.14%
74347G184,BITI,PROSHARES,14056,12856,374.73K,342.74K,+1071.3%,0.05%
464288752,ITB,ISHARES TR US HOME,3501,3501,317.02K,317.02K,NEW,0.04%
46092D657,PONX,INVESTMENT MANAGERS SER TR I TRADR,43439,43439,303.64K,303.64K,NEW,0.04%
46152A445,TEMT,INVESTMENT MANAGERS SER TR I TRADR 2X,16533,16533,294.29K,294.29K,NEW,0.04%
922908363,VOO,VANGUARD INDEX FDS S&P 500 ETF,487,487,291.01K,291.01K,NEW,0.04%
46152A536,APPX,INVESTMENT MANAGERS SER TR I TRADR,9918,9918,271.95K,271.95K,NEW,0.04%
464288430,AIA,ISHARES TR,2455,2455,260.6K,260.6K,NEW,0.03%
438516106,HON,HONEYWELL INTL INC,1146,1146,259.03K,259.03K,NEW,0.03%
003262102,PALL,ABRDN PALLADIUM,1915,1915,257.97K,257.97K,NEW,0.03%
25461A858,AMZU,DIREXION SHARES ETF TRUST DLY AMZN,9576,9576,257.21K,257.21K,NEW,0.03%
25460E364,WEBL,DIREXION SHARES ETF TRUST DAILY,15047,15047,253.09K,253.09K,NEW,0.03%
46092D673,NEBX,INVESTMENT MANAGERS SER TR I TRADR,7821,7821,251.84K,251.84K,NEW,0.03%
808524656,STCE,SCHWAB STRATEGIC,4814,4814,250.23K,250.23K,NEW,0.03%
37954Y236,DTCR,GLOBAL X FDS DATA,10194,10194,244.25K,244.25K,NEW,0.03%
88340C685,BMNG,THEMES ETF TR LEVERAGE,197819,197819,239.36K,239.36K,NEW,0.03%
88636Y607,HIMZ,TIDAL TRUST,10352,10352,238.72K,238.72K,NEW,0.03%
46152A742,CWVX,INVESTMENT MANAGERS SER TR I TRADR,12401,12401,238.47K,238.47K,NEW,0.03%
78464A102,XNTK,SPDR,914,914,233.33K,233.33K,NEW,0.03%
33738R704,AIRR,FIRST TR EXCHANGE TRADED FD RBA,2100,2100,232.64K,232.64K,NEW,0.03%
46138E586,KBWP,INVESCO EXCH TRADED FD TR II KBW,1946,1946,231.54K,231.54K,NEW,0.03%
88636W239,SMCX,TIDAL TRUST,26616,26616,227.3K,227.3K,NEW,0.03%
25460G153,DPST,DIREXION SHARES,2332,2332,225.39K,225.39K,NEW,0.03%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC SPONSORED,635,635,214.6K,214.6K,NEW,0.03%
85210B201,SGDJ,SPROTT ETF TRUST JR,3470,2467,298.7K,212.36K,+246%,0.04%
25461A411,AMUU,DIREXION SHARES ETF TRUST DLY AMD,4981,4981,212.15K,212.15K,NEW,0.03%
46140H700,DBB,INVESCO DB MULTI-SECTOR COMM,8912,8912,209.43K,209.43K,NEW,0.03%
74743L100,Q,QNITY ELECTRONICS INC,1752,1752,202.15K,202.15K,NEW,0.03%
46138E727,PXH,INVESCO EXCH TRADED FD TR II,7492,7492,201.61K,201.61K,NEW,0.03%
25460G328,DRIP,DIREXION SHARES ETF TRUST DAILY S&P,48548,48548,200.99K,200.99K,NEW,0.03%
63010H108,NNE,NANO NUCLEAR ENERGY INC,10458,9494,214.18K,194.44K,+984.9%,0.03%
38747R371,COYY,GRANITESHARES ETF,42674,42674,182.65K,182.65K,NEW,0.02%
46429B606,EPOL,ISHARES TR,4926,4926,179.36K,179.36K,NEW,0.02%
911718104,CPER,UNITED STS COMMODITY INDEX F CM REP,5188,5188,178.62K,178.62K,NEW,0.02%
38747R710,PTIR,GRANITESHARES ETF TR 2X,10572,10572,173.06K,173.06K,NEW,0.02%
46152A494,IREX,INVESTMENT MANAGERS SER TR I TRADR,9811,9811,170.12K,170.12K,NEW,0.02%
91201T102,UGA,UNITED STS GASOLINE FD LP,1644,1644,169.89K,169.89K,NEW,0.02%
46152A452,SMU,INVESTMENT MANAGERS SER TR I TRADR,12257,12257,168.9K,168.9K,NEW,0.02%
74347Y797,SCO,PROSHARES TR,20118,20118,167.38K,167.38K,NEW,0.02%
74349Y563,SBIT,PROSHARES,2925,2925,166.64K,166.64K,NEW,0.02%
74347Y813,KOLD,PROSHARES TR,15878,7576,344.71K,164.47K,+91.3%,0.05%
85208P303,URNM,SPROTT FDS,2426,2426,153.2K,153.2K,NEW,0.02%
37960A529,SHLD,GLOBAL X FDS DEFENSE,2100,2100,148.76K,148.76K,NEW,0.02%
78468R556,XOP,SPDR,776,776,141.1K,141.1K,NEW,0.02%
72703X106,PL,PLANET LABS PBC COM,4977,4977,139.11K,139.11K,NEW,0.02%
74347Y748,BOIL,PROSHARES TR,21604,8433,348.26K,135.94K,+64%,0.05%
38747R512,VRTL,GRANITESHARES ETF TR 2X LONG,1328,1328,134.59K,134.59K,NEW,0.02%
25461H564,TSLS,DIREXION SHARES ETF TRUST DLY TSLA,2179,2179,131.37K,131.37K,NEW,0.02%
85208P865,GBUG,SPROTT FDS TR ACTIVE,2882,2882,130.96K,130.96K,NEW,0.02%
38747R553,INTW,GRANITESHARES ETF TR 2X LONG,12869,2369,666.87K,122.76K,+22.6%,0.09%
38150K103,AAAU,GOLDMAN SACHS PHYSICAL GOLD,7780,2577,359.36K,119.03K,+49.5%,0.05%
464287671,IUSG,ISHARES TR CORE S&P,1990,764,308.67K,118.5K,+62.3%,0.04%
82889N863,SVOL,SIMPLIFY EXCHANGE TRADED,7703,7703,118.16K,118.16K,NEW,0.02%
92189F726,BBH,VANECK,606,606,113.94K,113.94K,NEW,0.02%
00162Q460,ACES,ALPS ETF TR,3300,3300,110.58K,110.58K,NEW,0.01%
46092D665,APLX,INVESTMENT MANAGERS SER TR I TRADR 2X,9912,9912,108.34K,108.34K,NEW,0.01%
46432F396,MTUM,ISHARES TR MSCI,4036,451,968.6K,108.24K,+12.6%,0.13%
464287630,IWN,ISHARES TR RUS 2000,519,519,98.4K,98.4K,NEW,0.01%
04010L103,ARCC,ARES CAPITAL CORP,5298,5298,95.47K,95.47K,NEW,0.01%
91232N207,USO,UNITED STS OIL FD LP,734,734,93.4K,93.4K,NEW,0.01%
88636J659,YMAX,TIDAL TRUST,24326,11668,190.47K,91.36K,+92.2%,0.03%
38747R561,DLLL,GRANITESHARES ETF TR 2X LONG,2890,2590,101.38K,90.86K,+863.3%,0.01%
88636R222,RKLX,TIDAL TRUST,3552,3552,90.83K,90.83K,NEW,0.01%
003264108,SIVR,ABRDN SILVER ETF TRUST PHYSCL SILVR,17549,1257,1.26M,90.01K,+7.7%,0.17%
92189F114,ESPO,VANECK ETF TRUST VIDEO,900,900,81.45K,81.45K,NEW,0.01%
77926X825,RDTE,ROUNDHILL,2925,2925,79.41K,79.41K,NEW,0.01%
316092709,FIDU,FIDELITY COVINGTON TRUST MSCI,908,908,78.56K,78.56K,NEW,0.01%
679369108,OLPX,OLAPLEX HLDGS INC,37401,37401,75.92K,75.92K,NEW,0.01%
68389X105,ORCL,ORACLE CORP,516,516,75.91K,75.91K,NEW,0.01%
88636J238,AVGX,TIDAL TRUST II DEF DLY,2138,2138,74.81K,74.81K,NEW,<.01%
720190206,PDM,PIEDMONT REALTY TRUST INC COM,11228,11228,73.77K,73.77K,NEW,<.01%
33734X192,SKYY,FIRST TR EXCHANGE-TRADED FD CLOUD,667,667,72.94K,72.94K,NEW,<.01%
85256A109,STGW,STAGWELL INC COM,11384,11384,71.61K,71.61K,NEW,<.01%
64428N109,NUAI,NEW ERA ENERGY & DIGITAL INC,16946,16946,68.8K,68.8K,NEW,<.01%
670100205,NVO,NOVO-NORDISK A,4326,1860,158.98K,68.35K,+75.4%,0.02%
78464A532,XTN,SPDR,700,700,65.1K,65.1K,NEW,<.01%
26923Q564,BMNU,ETF OPPORTUNITIES TRUST T-REX 2X,74024,35398,130.65K,62.48K,+91.6%,0.02%
46138E370,SPHB,INVESCO EXCH TRADED FD TR II S&P 500,527,527,61.11K,61.11K,NEW,<.01%
77926X593,MSTW,ROUNDHILL ETF TRUST,9884,9724,61.87K,60.87K,+6077.5%,<.01%
46137V118,PSP,INVESCO EXCHANGE TRADED FD T,1038,1038,58.67K,58.67K,NEW,<.01%
46138E800,CQQQ,INVESCO EXCH TRADED FD TR,1222,1222,56.24K,56.24K,NEW,<.01%
46434V290,SMLF,ISHARES TR US SML,735,735,55.48K,55.48K,NEW,<.01%
78433H550,IAUI,NEOS ETF TRUST GOLD HIGH,962,962,54.71K,54.71K,NEW,<.01%
83304A106,SNAP,SNAP INC,11862,11862,54.56K,54.57K,NEW,<.01%
74275G107,PRTH,PRIORITY TECHNOLOGY HLDGS IN,11137,11137,52.57K,52.57K,NEW,<.01%
46092D681,LRCU,INVESTMENT MANAGERS SER TR I TRADR,1674,1674,52.01K,52.01K,NEW,<.01%
46432F388,VLUE,ISHARES TR MSCI,354,354,50.34K,50.34K,NEW,<.01%
88340C701,CRCG,THEMES ETF TR LEVERAGE,32534,17914,88.49K,48.73K,+122.5%,0.01%
88634T436,JPMO,TIDAL TRUST II YIELDMAX,23938,3448,332.26K,47.86K,+16.8%,0.04%
87969B101,TLS,TELOS CORP MD,11152,11152,46.73K,46.73K,NEW,<.01%
26923N199,NVDQ,ETF OPPORTUNITIES TRUST T REX,4381,2605,76.89K,45.72K,+146.7%,0.01%
464288679,SHV,ISHARES,8773,380,968.45K,41.95K,+4.5%,0.13%
88340C875,CRWG,THEMES ETF TR LEVERAGE,35622,16234,84.42K,38.47K,+83.7%,0.01%
91822M502,VEON,VEON,1274,725,58.99K,33.57K,+132.1%,<.01%
26923N181,TSLZ,ETF OPPORTUNITIES TRUST T REX,1976,1976,31.38K,31.38K,NEW,<.01%
